x,y,z,pred_ret,actual_ret,n
30.603353789498215,0.022197020072994178,1.0273716724733735,1.0034817552044757,1.0067904779640633,10
13.605019807246094,0.014574503573424158,1.0180534191943966,1.002911855549577,0.9997390677447421,6
21.64885764175108,0.11601341336755583,1.0683890556985987,1.001494901272439,1.0071761889788515,18
-53.53624267104942,0.13662694195697156,1.147440805409143,1.0013894280351843,0.9983504540897571,15
94.8383124939457,0.4375049836253446,1.420180439320653,1.003299352077931,1.0037568916050053,10
-57.31578137552651,0.03842806659707243,1.0338223172205807,1.002886953736286,1.002457742513491,17
115.61966632960139,0.03557926860727284,1.0418083652913208,1.0024031376239169,0.9988324870932561,11
186.99398400718178,0.10098860288915179,1.1031183319888136,1.0028842206120558,0.9998208144475522,10
-67.29035024942709,-0.013002898414042563,0.9686739967893456,1.0029976462761054,0.9974821180710206,22
-27.266574614620367,-0.008942109181566849,0.9887591879064265,1.0021429211232478,1.000131408015992,15
50.46164083527083,0.032836763746944,1.0087383422609268,1.0041052924617662,1.0059307670795232,23
3.817963366696816,0.09355386446169739,1.110803615917238,1.0035207125161973,1.0032658206456289,5
9.55009736998386,-0.028412715480327977,0.88996288834524,1.0037627105317015,0.9901533712739569,6
-7.344526940699325,-0.023080573115972225,0.9677604066959117,1.0005563631633088,1.0021168930133426,7
30.77805288840574,0.31140306109576016,1.302045676659712,1.0055069537254482,0.9984168465659972,21
-46.95440295881531,-0.02423958732957532,0.9612304022317943,1.0019883254179862,0.9985140821860228,20
86.58329319921904,0.05452550759358743,1.064284730907259,1.004989104937101,1.0179120571199287,24
-4.658154552273913,0.5954457630371126,1.278412198550115,1.004474853109206,0.999462067402183,23
36.09235714333755,0.07888193172636815,1.090661636602765,1.0031219752926224,1.0002606742150513,21
42.60280334470872,0.04840621285590352,1.009553846554541,1.0042804120462614,0.9985218011018545,22
-5.576789446285829,-0.019349083983542126,0.9453517300122305,1.0040482457139364,1.0042242914123667,17
21.96042528746193,0.015402943579273465,1.0190718171757354,1.002644449491598,0.9999744087394778,9
-91.99608315399996,-0.04089063055211756,0.947367394690399,1.0032184691170734,0.999655812232556,24
-147.68580554265736,-0.04703735807686926,0.9366086607312657,1.001956208280865,1.001963593260627,7
5.614891087817341,0.007009002852437662,1.0057011610665432,1.0018996772509021,1.005914907525062,16
-41.67692521355434,-0.03022804502840909,0.9614463961924994,1.0026160091292458,1.0070373912293786,9
800.4613177406081,0.12892771437994527,1.0995186244799728,1.0038821746573399,0.999155900874911,14
26.89521918226535,0.08278850147935496,1.098160554158471,1.004204583191224,1.0101989092892285,7
-116.20467702030703,-0.03032093025974042,0.9578050445651521,1.0018285892445356,0.9943315475463366,15
-79.6147847598379,-0.05516842048177545,0.9221084137821327,1.0040387952606853,1.0062410516501525,24
-39.65234263879529,-0.027544544914667624,0.9649552542894358,1.0020474579736773,1.003549110587597,13
-9.891322025169103,-0.0341415145993168,0.9563713809223001,1.0039530985867824,1.0001613934045208,7
-15.945556608920384,0.08772143512096153,1.0791862483502077,1.002323376074358,1.0097574592024847,9
5.069825563174419,0.004082780961427446,1.0032142510831552,1.004625311685176,1.0254367937733986,5
202.024049968295,0.08697392625354672,1.0940728459536289,1.0040269878901034,1.0208897952616565,13
35.8713474976434,0.1550864233829089,1.1751823868854478,1.002724762086795,1.0048138350531581,18
-15.3256049212074,0.008957471902463321,1.0056855789816528,1.0038512484581952,0.9989104361889382,18
143.522009109397,0.11779916210122165,1.0827522481715255,1.0019084131229807,1.0012576368341972,15
16.626187478418842,-0.10521230677686255,0.8438476059468141,1.0013985956195977,1.0031398071144577,25
0.5353628174765959,0.004155489974943971,1.0051526310924541,1.0034267541407766,1.005291703748098,10
222.72873496494094,0.08825410624675778,1.1005242204381611,1.0014829157040726,1.0021533895376975,16
-36.459529064590015,-0.038675802700223194,0.9441383512631998,1.0055060717796742,0.9956188327902938,22
116.28905118706552,0.10153355025011224,1.1197472375309752,1.0047459523737274,1.007669596849214,12
3.5671336696289018,0.002478914616829586,1.0030938574136297,1.0012273013802533,1.0003328913253202,10
2.585589621780798,0.11716229330231548,1.0952151950286826,1.0008476991699715,1.0110712787447262,9
-83.52798428229494,-0.09401377079126971,0.8666378264867097,1.0021898984673223,1.000112733680223,21
-1.6781276415629236,0.009824759613412948,1.000391707039688,1.002116304599845,0.9996259201345399,17
-5.755287644807595,0.005232322397568212,1.0021190564729623,1.0026922771973068,1.0080566552510384,25
34.890809121015366,-0.009773836128029956,0.9743508695262683,1.0041876442942321,1.0026589754796817,16
75.73657831264188,0.057946180689705085,1.0657326353718202,1.0027421650824613,1.012370084225077,20
-239.1882170169988,-0.06749367287128133,0.9116766807651849,1.0022087363756065,1.004741749154253,19
-75.91222323865622,-0.08254591077405027,0.8908620675139624,1.0027514375991426,1.0108125566794817,5
31.425300342473065,0.02000221775533967,1.0223620934620883,1.003580440255596,1.0055368643071692,24
-41.81801006417413,-0.019576125966699776,0.975222891490661,1.0019084131229807,1.0012576368341972,19
-46.994930624653534,-0.01649789016325015,0.9774953971390025,1.003019267753053,0.9970800651442169,12
90.3304292292496,0.12342484436002638,1.13987338033638,1.002600749595574,1.000557773476536,9
-104.1722787430017,-0.05511410440400388,0.9225074291164286,1.0023626156543068,0.9974250132507373,17
-54.757898247003595,-0.03009524250321749,0.9612455206361193,1.0022558517297402,1.0002431349790695,18
-29.56266427290234,-0.006826988878915752,0.9885172708178005,1.0044094746436272,0.9967798090622232,19
129.99129292268844,0.0334869489472116,1.0410174723561016,1.0019185310497734,1.0006001283285602,10
-55.89167478656998,0.6017209669291719,1.17896459417484,1.0038423469008455,1.0006563783657725,17
-13.51274958449359,0.09175560945121508,1.0902723126412077,1.001633870559707,1.0058097257271466,5
66.19961485118586,0.0490449963079469,1.0548042569303522,1.0031958493333606,0.9947851004084471,23
-0.2677774351145956,-0.030742093105808943,0.9604494976384595,1.0045200298956574,1.0041574576333383,16
99.8997957459278,0.01741226918160632,1.021533491924502,1.0007317705432217,0.9981674094451002,15
1.2734054930709249,0.003939893143563078,1.0049128006047965,1.0021911566523538,1.0155485070854917,7
145.36125160529355,0.032924971197423825,1.0291262585020207,1.0036192260764694,1.001091489245103,23
-5.4914841498471105,-0.002413237181227268,0.9969748903812506,1.0015894182496825,1.001482875131206,14
32.96672431343882,-0.033747111284280595,0.9495888651068496,1.002701154124181,1.0008791052577233,15
65.10869170742808,0.0788738884691988,1.0905109631513432,1.0034550718984008,0.9978636667048385,14
-6.360173321550974,-0.04712117410114802,0.9392534624311437,1.0048812904804443,1.0063046464401337,6
-94.16637992821279,-0.041568735066407625,0.8978312977893712,1.0013577788459849,1.0005996627084592,7
-5.963154207483058,-0.03225089701004019,0.958620262949543,1.0044046134019862,0.9977973214821247,6
-10.9077653016343,0.04706221545784128,1.033853548756384,1.0012233395842909,1.0066716176162418,23
109.21649340212116,0.03194991177799661,1.0318023116995223,1.0020194117014496,1.0075346363948219,20
10.875031037373674,0.015467874316495378,0.9995777192258187,1.0030241310581822,1.003678749864462,22
505.3415768743307,0.0707323906407597,1.0621832670870952,1.0015542395363897,1.004813678493284,18
17.29979223378814,0.0200218175491661,1.0219417105358488,1.0047592129157998,1.0027643966881654,6
-103.15776735055783,-0.06582659883484532,0.9124074643034646,1.0026694193357792,1.0001227495757883,23
30.784710598412403,0.11202263777547516,1.1236525394850492,1.0116243109705514,1.0150931720594898,6
-50.43125691855391,-0.04086045770314678,0.944835135081902,1.0009228215837753,1.0044332743171265,8
-33.51056712595113,-0.044825760120450475,0.9378441437340679,1.0012681148518425,0.9990992914893803,20
1.3680611198251995,0.015073436266237639,1.0024042725876938,1.0057154303407976,1.0249159816128122,7
-10.563539649171673,-0.022231740704224345,0.9718004112484222,1.0029553066247983,1.0011815048214088,13
125.53124652246743,0.07800752683453527,1.0889083859991837,1.001484934631935,1.0024370888502803,20
-419.028739078979,-0.03794968381355579,0.9362576176781948,1.0041985501800097,0.9995975499379244,10
8.111802241199214,0.09066092285777727,1.1075433665426089,1.0053287177498396,0.9873114512607817,15
-0.3785284500064279,-0.0017092964448611192,0.9976779795051247,1.00197361785474,1.001495455330735,8
64.64872965161359,0.0832643889080183,1.0940742828246999,1.0019352853715953,1.0127536407117324,9
174.16045507588706,0.08811455324053319,1.0722504634443197,1.002746426617446,1.0023844362370409,25
-126.91545762551254,-0.0466329227711339,0.908428952357102,1.0014844790765178,1.001126392901698,25
58.11875751223306,0.01690415359502706,1.0110638490492982,1.0045680518841198,1.0015570480979814,23
-0.8932665588668556,-0.0016258221602725165,0.9979656533863919,1.0029824895815342,1.0057508084370257,6
-500.0521559408862,-0.027737606813876603,0.9098949306864924,1.0030853371128747,0.9957529762890196,9
68.0119102581848,0.01123323844492441,1.0139443314208325,1.0045959541699254,0.9994661922937973,9
105.20402910203666,0.05203219133402398,1.0606207046610185,1.0016929826067609,0.9958610626534178,23
14.727472887068345,0.11020851819154082,1.1293897899273646,1.0023642441932787,1.0009335102723742,8
221.10542551798744,0.09874398065330747,1.1151519075316298,1.00306051756664,0.9993295192259408,24
-8.654248841493768,-0.0901466190077495,0.8552855042458019,1.0022916159889728,0.9999259072219869,9
6.3304424703866005,0.02966190929408019,1.0364143886183794,1.0033522709989655,0.9977799382809821,6
238.14979537809177,0.03934850607783191,1.0411033353230938,1.0024090802574155,0.9955348653203973,8
-134.04170401114425,-0.0115454247657239,0.9854625509862759,1.0041732275321358,1.0095483100266687,20
-58.88311144875502,-0.05141884913525974,0.9286746555180521,1.0037981189839775,0.9894788053335202,21
-8.626832640030443,-0.011283893129283962,0.9857942353080897,1.0052947867560986,1.0000501234581685,12
7.929293162118597,0.007684494474175796,1.0095599223632703,1.0015578369345481,0.9951274870357425,9
-85.70311455185617,-0.08270372704107143,0.8906406023700792,1.0021463364904921,1.0091119878097585,5
-4.886625927470703,-0.014719938236494423,0.9805307039239298,1.0013910334201543,1.0045984675554638,9
-24.574775169012128,0.007115557043408383,0.9936925636877074,1.0011694292202409,1.001780724469237,23
128.64641636720762,0.04839809126351574,1.0480644982751082,1.001125454749619,0.999883747096021,25
-36.765237206718666,0.016724460121675666,1.0162404656807684,1.0023424140605124,0.9991498402820662,10
94.63051359539827,0.06823102631131506,1.0788303278155524,1.003524342807094,1.005046494555982,16
124.88892832931788,0.05440694858410766,1.0650993241011284,1.0052381780514714,1.0016672715532162,11
-32.26235301300949,-0.02210066137129585,0.9634475396088538,1.0056547996178884,1.0038825929896489,18
-11.7238343967241,-0.034294611452751034,0.9561079796690053,1.005744321491313,1.020835407828816,6
-17.123190286083627,-0.025361094100945725,0.9664305928520063,1.0047656499777946,1.0024296633389647,13
215.99710974352297,0.1342731866650823,1.1527191857936108,1.0050853439869711,1.0070720042951615,18
-42.16946726750234,0.16074516734011757,1.0404918288950922,1.0037291069814465,1.0074885485417264,11
-40.15477291868285,-0.017937071629828494,0.9769905177878508,1.002105529261174,1.0010411022092778,14
-89.90365350102275,-0.020286282160358604,0.9740271077546918,1.0019342596410166,1.0034930617859903,24
